x,y,z
2.5,431.5,1.349858807576
1.5,430.5,1.82211880039051
2.5,430.5,1.82211880039051
1.5,431.5,1.82211880039051
2.5,431.5,1.82211880039051
2,431,2.45960311115695
2,431,3.32011692273655
2,431,4.48168907033806
1,434,1.349858807576
1,436,1.349858807576
1.5,438.5,1.349858807576
2.5,438.5,1.349858807576
3.5,438.5,1.349858807576
1.5,439.5,1.349858807576
2.5,439.5,1.349858807576
3.5,439.5,1.349858807576
1.5,440.5,1.349858807576
2.5,440.5,1.349858807576
3.5,440.5,1.349858807576
2,439,1.82211880039051
3,439,1.82211880039051
2,440,1.82211880039051
3,440,1.82211880039051
2.5,439.5,2.45960311115695
2.5,439.5,3.32011692273655
2.5,439.5,4.48168907033806
1.5,443.5,1.349858807576
1.5,443.5,1.82211880039051
1.5,443.5,2.45960311115695
1.5,443.5,3.32011692273655
1.5,446.5,1.349858807576
1.5,446.5,1.82211880039051
1.5,446.5,2.45960311115695
1.5,446.5,3.32011692273655
1,449,1.349858807576
1,451,1.349858807576
1.5,453.5,1.349858807576
1.5,453.5,1.82211880039051
1.5,453.5,2.45960311115695
1.5,453.5,3.32011692273655
1.5,456.5,1.349858807576
2.5,456.5,1.349858807576
1.5,457.5,1.349858807576
2.5,457.5,1.349858807576
2,457,1.82211880039051
2,457,2.45960311115695
2,457,3.32011692273655
1,460,1.349858807576
1.5,462.5,1.349858807576
2.5,462.5,1.349858807576
1.5,463.5,1.349858807576
2.5,463.5,1.349858807576
2,463,1.82211880039051
2,463,2.45960311115695
2,463,3.32011692273655
1.5,466.5,1.349858807576
2.5,466.5,1.349858807576
1.5,467.5,1.349858807576
2.5,467.5,1.349858807576
2,467,1.82211880039051
2,467,2.45960311115695
2,467,3.32011692273655
1,470,1.349858807576
1,472,1.349858807576
1,474,1.349858807576
1,476,1.349858807576
1,478,1.349858807576
1.5,480.5,1.349858807576
2.5,480.5,1.349858807576
1.5,481.5,1.349858807576
2.5,481.5,1.349858807576
2,481,1.82211880039051
2,481,2.45960311115695
2,481,3.32011692273655
1,484,1.349858807576
1,486,1.349858807576
1.5,488.5,1.349858807576
1.5,488.5,1.82211880039051
1.5,488.5,2.45960311115695
1.5,488.5,3.32011692273655
1.5,491.5,1.349858807576
2.5,491.5,1.349858807576
1.5,492.5,1.349858807576
2.5,492.5,1.349858807576
2,492,1.82211880039051
2,492,2.45960311115695
2,492,3.32011692273655
2,492,4.48168907033806
1,495,1.349858807576
1.5,497.5,1.349858807576
1.5,497.5,1.82211880039051
1.5,497.5,2.45960311115695
1.5,497.5,3.32011692273655
1.5,500.5,1.349858807576
1.5,500.5,1.82211880039051
1.5,500.5,2.45960311115695
1.5,500.5,3.32011692273655
1.5,503.5,1.349858807576
1.5,503.5,1.82211880039051
1.5,503.5,2.45960311115695
1.5,503.5,3.32011692273655
1,506,1.349858807576
1.5,508.5,1.349858807576
1.5,508.5,1.82211880039051
1.5,508.5,2.45960311115695
1.5,508.5,3.32011692273655
1,511,1.349858807576
1.5,513.5,1.349858807576
1.5,513.5,1.82211880039051
1.5,513.5,2.45960311115695
1.5,513.5,3.32011692273655
1,516,1.349858807576
1,518,1.349858807576
1,520,1.349858807576
1,522,1.349858807576
1.5,524.5,1.349858807576
1.5,524.5,1.82211880039051
1.5,524.5,2.45960311115695
1.5,524.5,3.32011692273655
1,527,1.349858807576
1,529,1.349858807576
1,531,1.349858807576
1,533,1.349858807576
1,535,1.349858807576
1,537,1.349858807576
1,539,1.349858807576
1,541,1.349858807576
1.5,543.5,1.349858807576
2.5,543.5,1.349858807576
3.5,543.5,1.349858807576
4.5,543.5,1.349858807576
5.5,543.5,1.349858807576
1.5,544.5,1.349858807576
2.5,544.5,1.349858807576
3.5,544.5,1.349858807576
4.5,544.5,1.349858807576
5.5,544.5,1.349858807576
1.5,545.5,1.349858807576
2.5,545.5,1.349858807576
3.5,545.5,1.349858807576
4.5,545.5,1.349858807576
5.5,545.5,1.349858807576
1.5,546.5,1.349858807576
2.5,546.5,1.349858807576
3.5,546.5,1.349858807576
4.5,546.5,1.349858807576
5.5,546.5,1.349858807576
1.5,547.5,1.349858807576
2.5,547.5,1.349858807576
3.5,547.5,1.349858807576
4.5,547.5,1.349858807576
5.5,547.5,1.349858807576
2.5,544.5,1.82211880039051
3.5,544.5,1.82211880039051
4.5,544.5,1.82211880039051
2.5,545.5,1.82211880039051
3.5,545.5,1.82211880039051
4.5,545.5,1.82211880039051
2.5,546.5,1.82211880039051
3.5,546.5,1.82211880039051
4.5,546.5,1.82211880039051
2.5,544.5,2.45960311115695
3.5,544.5,2.45960311115695
4.5,544.5,2.45960311115695
2.5,545.5,2.45960311115695
3.5,545.5,2.45960311115695
4.5,545.5,2.45960311115695
2.5,546.5,2.45960311115695
3.5,546.5,2.45960311115695
4.5,546.5,2.45960311115695
3,545,3.32011692273655
4,545,3.32011692273655
3,546,3.32011692273655
4,546,3.32011692273655
3.5,545.5,4.48168907033806
3.5,545.5,6.04964746441295
3.5,545.5,8.16616991256765
1.5,550.5,1.349858807576
1.5,550.5,1.82211880039051
1.5,550.5,2.45960311115695
1.5,550.5,3.32011692273655
1,553,1.349858807576
1.5,555.5,1.349858807576
2.5,555.5,1.349858807576
1.5,556.5,1.349858807576
2.5,556.5,1.349858807576
2,556,1.82211880039051
2,556,2.45960311115695
2,556,3.32011692273655
3,7,1.349858807576
3.5,21.5,1.349858807576
3.5,21.5,1.82211880039051
3.5,21.5,2.45960311115695
3.5,21.5,3.32011692273655
3.5,49.5,1.349858807576
3.5,49.5,1.82211880039051
3.5,49.5,2.45960311115695
3.5,49.5,3.32011692273655
3,52,1.349858807576
3,54,1.349858807576
3.5,56.5,1.349858807576
4.5,56.5,1.349858807576
3.5,57.5,1.349858807576
4.5,57.5,1.349858807576
4,57,1.82211880039051
4,57,2.45960311115695
4,57,3.32011692273655
3,60,1.349858807576
3,62,1.349858807576
3,64,1.349858807576
3,66,1.349858807576
3,68,1.349858807576
3.5,76.5,1.349858807576
4.5,76.5,1.349858807576
3.5,77.5,1.349858807576
4.5,77.5,1.349858807576
4,77,1.82211880039051
4,77,2.45960311115695
4,77,3.32011692273655
3,80,1.349858807576
3.5,106.5,1.349858807576
3.5,106.5,1.82211880039051
3.5,106.5,2.45960311115695
3.5,106.5,3.32011692273655
3.5,109.5,1.349858807576
3.5,109.5,1.82211880039051
3.5,109.5,2.45960311115695
3.5,109.5,3.32011692273655
3,112,1.349858807576
3,114,1.349858807576
3.5,136.5,1.349858807576
3.5,136.5,1.82211880039051
3.5,136.5,2.45960311115695
3.5,136.5,3.32011692273655
3.5,143.5,1.349858807576
4.5,143.5,1.349858807576
3.5,144.5,1.349858807576
4.5,144.5,1.349858807576
4,144,1.82211880039051
4,144,2.45960311115695
4,144,3.32011692273655
4,144,4.48168907033806
3.5,179.5,1.349858807576
3.5,179.5,1.82211880039051
3.5,179.5,2.45960311115695
3.5,179.5,3.32011692273655
3,182,1.349858807576
3.5,188.5,1.349858807576
4.5,188.5,1.349858807576
3.5,189.5,1.349858807576
4.5,189.5,1.349858807576
4,189,1.82211880039051
4,189,2.45960311115695
4,189,3.32011692273655
3,195,1.349858807576
3,203,1.349858807576
3.5,220.5,1.349858807576
3.5,220.5,1.82211880039051
3.5,220.5,2.45960311115695
3.5,220.5,3.32011692273655
3,237,1.349858807576
3,239,1.349858807576
3.5,241.5,1.349858807576
3.5,241.5,1.82211880039051
3.5,241.5,2.45960311115695
3.5,241.5,3.32011692273655
3,244,1.349858807576
3,250,1.349858807576
3,255,1.349858807576
3,257,1.349858807576
3.5,259.5,1.349858807576
3.5,259.5,1.82211880039051
3.5,259.5,2.45960311115695
3.5,259.5,3.32011692273655
3,262,1.349858807576
3,264,1.349858807576
3,274,1.349858807576
3,279,1.349858807576
3.5,281.5,1.349858807576
3.5,281.5,1.82211880039051
3.5,281.5,2.45960311115695
3.5,281.5,3.32011692273655
3,284,1.349858807576
3.5,286.5,1.349858807576
3.5,286.5,1.82211880039051
3.5,286.5,2.45960311115695
3.5,286.5,3.32011692273655
3.5,289.5,1.349858807576
3.5,289.5,1.82211880039051
3.5,289.5,2.45960311115695
3.5,289.5,3.32011692273655
3.5,292.5,1.349858807576
3.5,292.5,1.82211880039051
3.5,292.5,2.45960311115695
3.5,292.5,3.32011692273655
3.5,298.5,1.349858807576
3.5,298.5,1.82211880039051
3.5,298.5,2.45960311115695
3.5,298.5,3.32011692273655
3,301,1.349858807576
3,303,1.349858807576
3.5,305.5,1.349858807576
4.5,305.5,1.349858807576
3.5,306.5,1.349858807576
4.5,306.5,1.349858807576
4,306,1.82211880039051
4,306,2.45960311115695
4,306,3.32011692273655
4,306,4.48168907033806
3,309,1.349858807576
3,311,1.349858807576
3,313,1.349858807576
3,315,1.349858807576
3,317,1.349858807576
3,319,1.349858807576
3.5,330.5,1.349858807576
4.5,330.5,1.349858807576
3.5,331.5,1.349858807576
4.5,331.5,1.349858807576
4,331,1.82211880039051
4,331,2.45960311115695
4,331,3.32011692273655
4,331,4.48168907033806
3,355,1.349858807576
3.5,362.5,1.349858807576
4.5,362.5,1.349858807576
3.5,363.5,1.349858807576
4.5,363.5,1.349858807576
3.5,362.5,1.82211880039051
4.5,362.5,1.82211880039051
3.5,363.5,1.82211880039051
4.5,363.5,1.82211880039051
4,363,2.45960311115695
4,363,3.32011692273655
4,363,4.48168907033806
3.5,366.5,1.349858807576
3.5,366.5,1.82211880039051
3.5,366.5,2.45960311115695
3.5,366.5,3.32011692273655
3,369,1.349858807576
3.5,371.5,1.349858807576
3.5,371.5,1.82211880039051
3.5,371.5,2.45960311115695
3.5,371.5,3.32011692273655
3.5,377.5,1.349858807576
3.5,377.5,1.82211880039051
3.5,377.5,2.45960311115695
3.5,377.5,3.32011692273655
3,384,1.349858807576
3,389,1.349858807576
3,391,1.349858807576
3,397,1.349858807576
3.5,404.5,1.349858807576
4.5,404.5,1.349858807576
3.5,405.5,1.349858807576
4.5,405.5,1.349858807576
3.5,404.5,1.82211880039051
4.5,404.5,1.82211880039051
3.5,405.5,1.82211880039051
4.5,405.5,1.82211880039051
4,405,2.45960311115695
4,405,3.32011692273655
4,405,4.48168907033806
3.5,417.5,1.349858807576
4.5,417.5,1.349858807576
3.5,418.5,1.349858807576
4.5,418.5,1.349858807576
4,418,1.82211880039051
4,418,2.45960311115695
4,418,3.32011692273655
3.5,424.5,1.349858807576
3.5,424.5,1.82211880039051
3.5,424.5,2.45960311115695
3.5,424.5,3.32011692273655
3,427,1.349858807576
3,434,1.349858807576
3,436,1.349858807576
3.5,449.5,1.349858807576
3.5,449.5,1.82211880039051
3.5,449.5,2.45960311115695
3.5,449.5,3.32011692273655
3.5,470.5,1.349858807576
3.5,470.5,1.82211880039051
3.5,470.5,2.45960311115695
3.5,470.5,3.32011692273655
3.5,473.5,1.349858807576
3.5,473.5,1.82211880039051
3.5,473.5,2.45960311115695
3.5,473.5,3.32011692273655
3.5,476.5,1.349858807576
3.5,476.5,1.82211880039051
3.5,476.5,2.45960311115695
3.5,476.5,3.32011692273655
3.5,516.5,1.349858807576
4.5,516.5,1.349858807576
5.5,516.5,1.349858807576
6.5,516.5,1.349858807576
7.5,516.5,1.349858807576
3.5,517.5,1.349858807576
4.5,517.5,1.349858807576
5.5,517.5,1.349858807576
6.5,517.5,1.349858807576
7.5,517.5,1.349858807576
3.5,518.5,1.349858807576
4.5,518.5,1.349858807576
5.5,518.5,1.349858807576
6.5,518.5,1.349858807576
7.5,518.5,1.349858807576
3.5,519.5,1.349858807576
4.5,519.5,1.349858807576
5.5,519.5,1.349858807576
6.5,519.5,1.349858807576
7.5,519.5,1.349858807576
3.5,520.5,1.349858807576
4.5,520.5,1.349858807576
5.5,520.5,1.349858807576
6.5,520.5,1.349858807576
7.5,520.5,1.349858807576
4.5,517.5,1.82211880039051
5.5,517.5,1.82211880039051
6.5,517.5,1.82211880039051
4.5,518.5,1.82211880039051
5.5,518.5,1.82211880039051
6.5,518.5,1.82211880039051
4.5,519.5,1.82211880039051
5.5,519.5,1.82211880039051
6.5,519.5,1.82211880039051
4.5,517.5,2.45960311115695
5.5,517.5,2.45960311115695
6.5,517.5,2.45960311115695
4.5,518.5,2.45960311115695
5.5,518.5,2.45960311115695
6.5,518.5,2.45960311115695
4.5,519.5,2.45960311115695
5.5,519.5,2.45960311115695
6.5,519.5,2.45960311115695
5,518,3.32011692273655
6,518,3.32011692273655
5,519,3.32011692273655
6,519,3.32011692273655
5.5,518.5,4.48168907033806
5.5,518.5,6.04964746441295
3,527,1.349858807576
3,529,1.349858807576
3.5,531.5,1.349858807576
4.5,531.5,1.349858807576
5.5,531.5,1.349858807576
6.5,531.5,1.349858807576
7.5,531.5,1.349858807576
8.5,531.5,1.349858807576
9.5,531.5,1.349858807576
10.5,531.5,1.349858807576
11.5,531.5,1.349858807576
3.5,532.5,1.349858807576
4.5,532.5,1.349858807576
5.5,532.5,1.349858807576
6.5,532.5,1.349858807576
7.5,532.5,1.349858807576
8.5,532.5,1.349858807576
9.5,532.5,1.349858807576
10.5,532.5,1.349858807576
11.5,532.5,1.349858807576
3.5,533.5,1.349858807576
4.5,533.5,1.349858807576
5.5,533.5,1.349858807576
6.5,533.5,1.349858807576
7.5,533.5,1.349858807576
8.5,533.5,1.349858807576
9.5,533.5,1.349858807576
10.5,533.5,1.349858807576
11.5,533.5,1.349858807576
3.5,534.5,1.349858807576
4.5,534.5,1.349858807576
5.5,534.5,1.349858807576
6.5,534.5,1.349858807576
7.5,534.5,1.349858807576
8.5,534.5,1.349858807576
9.5,534.5,1.349858807576
10.5,534.5,1.349858807576
11.5,534.5,1.349858807576
3.5,535.5,1.349858807576
4.5,535.5,1.349858807576
5.5,535.5,1.349858807576
6.5,535.5,1.349858807576
7.5,535.5,1.349858807576
8.5,535.5,1.349858807576
9.5,535.5,1.349858807576
10.5,535.5,1.349858807576
11.5,535.5,1.349858807576
3.5,536.5,1.349858807576
4.5,536.5,1.349858807576
5.5,536.5,1.349858807576
6.5,536.5,1.349858807576
7.5,536.5,1.349858807576
8.5,536.5,1.349858807576
9.5,536.5,1.349858807576
10.5,536.5,1.349858807576
11.5,536.5,1.349858807576
3.5,537.5,1.349858807576
4.5,537.5,1.349858807576
5.5,537.5,1.349858807576
6.5,537.5,1.349858807576
7.5,537.5,1.349858807576
8.5,537.5,1.349858807576
9.5,537.5,1.349858807576
10.5,537.5,1.349858807576
11.5,537.5,1.349858807576
3.5,538.5,1.349858807576
4.5,538.5,1.349858807576
5.5,538.5,1.349858807576
6.5,538.5,1.349858807576
7.5,538.5,1.349858807576
8.5,538.5,1.349858807576
9.5,538.5,1.349858807576
10.5,538.5,1.349858807576
11.5,538.5,1.349858807576
3.5,539.5,1.349858807576
4.5,539.5,1.349858807576
5.5,539.5,1.349858807576
6.5,539.5,1.349858807576
7.5,539.5,1.349858807576
8.5,539.5,1.349858807576
9.5,539.5,1.349858807576
10.5,539.5,1.349858807576
11.5,539.5,1.349858807576
4.5,532.5,1.82211880039051
5.5,532.5,1.82211880039051
6.5,532.5,1.82211880039051
7.5,532.5,1.82211880039051
8.5,532.5,1.82211880039051
9.5,532.5,1.82211880039051
10.5,532.5,1.82211880039051
4.5,533.5,1.82211880039051
5.5,533.5,1.82211880039051
6.5,533.5,1.82211880039051
7.5,533.5,1.82211880039051
8.5,533.5,1.82211880039051
9.5,533.5,1.82211880039051
10.5,533.5,1.82211880039051
4.5,534.5,1.82211880039051
5.5,534.5,1.82211880039051
6.5,534.5,1.82211880039051
7.5,534.5,1.82211880039051
8.5,534.5,1.82211880039051
9.5,534.5,1.82211880039051
10.5,534.5,1.82211880039051
4.5,535.5,1.82211880039051
5.5,535.5,1.82211880039051
6.5,535.5,1.82211880039051
7.5,535.5,1.82211880039051
8.5,535.5,1.82211880039051
9.5,535.5,1.82211880039051
10.5,535.5,1.82211880039051
4.5,536.5,1.82211880039051
5.5,536.5,1.82211880039051
6.5,536.5,1.82211880039051
7.5,536.5,1.82211880039051
8.5,536.5,1.82211880039051
9.5,536.5,1.82211880039051
10.5,536.5,1.82211880039051
4.5,537.5,1.82211880039051
5.5,537.5,1.82211880039051
6.5,537.5,1.82211880039051
7.5,537.5,1.82211880039051
8.5,537.5,1.82211880039051
9.5,537.5,1.82211880039051
10.5,537.5,1.82211880039051
4.5,538.5,1.82211880039051
5.5,538.5,1.82211880039051
6.5,538.5,1.82211880039051
7.5,538.5,1.82211880039051
8.5,538.5,1.82211880039051
9.5,538.5,1.82211880039051
10.5,538.5,1.82211880039051
5.5,533.5,2.45960311115695
6.5,533.5,2.45960311115695
7.5,533.5,2.45960311115695
8.5,533.5,2.45960311115695
9.5,533.5,2.45960311115695
5.5,534.5,2.45960311115695
6.5,534.5,2.45960311115695
7.5,534.5,2.45960311115695
8.5,534.5,2.45960311115695
9.5,534.5,2.45960311115695
5.5,535.5,2.45960311115695
6.5,535.5,2.45960311115695
7.5,535.5,2.45960311115695
8.5,535.5,2.45960311115695
9.5,535.5,2.45960311115695
5.5,536.5,2.45960311115695
6.5,536.5,2.45960311115695
7.5,536.5,2.45960311115695
8.5,536.5,2.45960311115695
9.5,536.5,2.45960311115695
5.5,537.5,2.45960311115695
6.5,537.5,2.45960311115695
7.5,537.5,2.45960311115695
8.5,537.5,2.45960311115695
9.5,537.5,2.45960311115695
6,534,3.32011692273655
7,534,3.32011692273655
8,534,3.32011692273655
9,534,3.32011692273655
6,535,3.32011692273655
7,535,3.32011692273655
8,535,3.32011692273655
9,535,3.32011692273655
6,536,3.32011692273655
7,536,3.32011692273655
8,536,3.32011692273655
9,536,3.32011692273655
6,537,3.32011692273655
7,537,3.32011692273655
8,537,3.32011692273655
9,537,3.32011692273655
6.5,534.5,4.48168907033806
7.5,534.5,4.48168907033806
8.5,534.5,4.48168907033806
6.5,535.5,4.48168907033806
7.5,535.5,4.48168907033806
8.5,535.5,4.48168907033806
6.5,536.5,4.48168907033806
7.5,536.5,4.48168907033806
8.5,536.5,4.48168907033806
7,535,6.04964746441295
8,535,6.04964746441295
7,536,6.04964746441295
8,536,6.04964746441295
7.5,535.5,8.16616991256765
7.5,535.5,11.0231763806416
3,553,1.349858807576
4,1,1.349858807576
4,3,1.349858807576
4.5,9.5,1.349858807576
4.5,9.5,1.82211880039051
4.5,9.5,2.45960311115695
4.5,9.5,3.32011692273655
4.5,12.5,1.349858807576
4.5,12.5,1.82211880039051
4.5,12.5,2.45960311115695
4.5,12.5,3.32011692273655
4.5,24.5,1.349858807576
4.5,24.5,1.82211880039051
4.5,24.5,2.45960311115695
4.5,24.5,3.32011692273655
4,32,1.349858807576
4,34,1.349858807576
4,41,1.349858807576
4,43,1.349858807576
4,45,1.349858807576
4,47,1.349858807576
4.5,70.5,1.349858807576
4.5,70.5,1.82211880039051
4.5,70.5,2.45960311115695
4.5,70.5,3.32011692273655
4.5,73.5,1.349858807576
4.5,73.5,1.82211880039051
4.5,73.5,2.45960311115695
4.5,73.5,3.32011692273655
4.5,82.5,1.349858807576
4.5,82.5,1.82211880039051
4.5,82.5,2.45960311115695
4.5,82.5,3.32011692273655
4.5,96.5,1.349858807576
4.5,96.5,1.82211880039051
4.5,96.5,2.45960311115695
4.5,96.5,3.32011692273655
4.5,103.5,1.349858807576
4.5,103.5,1.82211880039051
4.5,103.5,2.45960311115695
4.5,103.5,3.32011692273655
4.5,116.5,1.349858807576
4.5,116.5,1.82211880039051
4.5,116.5,2.45960311115695
4.5,116.5,3.32011692273655
4.5,119.5,1.349858807576
5.5,119.5,1.349858807576
4.5,120.5,1.349858807576
5.5,120.5,1.349858807576
5,120,1.82211880039051
5,120,2.45960311115695
5,120,3.32011692273655
4.5,123.5,1.349858807576
5.5,123.5,1.349858807576
6.5,123.5,1.349858807576
7.5,123.5,1.349858807576
4.5,124.5,1.349858807576
5.5,124.5,1.349858807576
6.5,124.5,1.349858807576
7.5,124.5,1.349858807576
4.5,125.5,1.349858807576
5.5,125.5,1.349858807576
6.5,125.5,1.349858807576
7.5,125.5,1.349858807576
4.5,126.5,1.349858807576
5.5,126.5,1.349858807576
6.5,126.5,1.349858807576
7.5,126.5,1.349858807576
5,124,1.82211880039051
6,124,1.82211880039051
7,124,1.82211880039051
5,125,1.82211880039051
6,125,1.82211880039051
7,125,1.82211880039051
5,126,1.82211880039051
6,126,1.82211880039051
7,126,1.82211880039051
5.5,124.5,2.45960311115695
6.5,124.5,2.45960311115695
5.5,125.5,2.45960311115695
6.5,125.5,2.45960311115695
6,125,3.32011692273655
6,125,4.48168907033806
6,125,6.04964746441295
4,129,1.349858807576
4,131,1.349858807576
4.5,133.5,1.349858807576
4.5,133.5,1.82211880039051
4.5,133.5,2.45960311115695
4.5,133.5,3.32011692273655
4,139,1.349858807576
4.5,147.5,1.349858807576
4.5,147.5,1.82211880039051
4.5,147.5,2.45960311115695
4.5,147.5,3.32011692273655
4,156,1.349858807576
4,174,1.349858807576
4,176,1.349858807576
4.5,184.5,1.349858807576
4.5,184.5,1.82211880039051
4.5,184.5,2.45960311115695
4.5,184.5,3.32011692273655
4.5,192.5,1.349858807576
4.5,192.5,1.82211880039051
4.5,192.5,2.45960311115695
4.5,192.5,3.32011692273655
4.5,197.5,1.349858807576
4.5,197.5,1.82211880039051
4.5,197.5,2.45960311115695
4.5,197.5,3.32011692273655
4,200,1.349858807576
4,205,1.349858807576
4.5,207.5,1.349858807576
4.5,207.5,1.82211880039051
4.5,207.5,2.45960311115695
4.5,207.5,3.32011692273655
4,210,1.349858807576
4,212,1.349858807576
4,214,1.349858807576
4,223,1.349858807576
4.5,225.5,1.349858807576
4.5,225.5,1.82211880039051
4.5,225.5,2.45960311115695
4.5,225.5,3.32011692273655
4,228,1.349858807576
4,234,1.349858807576
4,246,1.349858807576
4,248,1.349858807576
4.5,266.5,1.349858807576
5.5,266.5,1.349858807576
4.5,267.5,1.349858807576
5.5,267.5,1.349858807576
5,267,1.82211880039051
5,267,2.45960311115695
5,267,3.32011692273655
5,267,4.48168907033806
4.5,321.5,1.349858807576
5.5,321.5,1.349858807576
6.5,321.5,1.349858807576
4.5,322.5,1.349858807576
5.5,322.5,1.349858807576
6.5,322.5,1.349858807576
4.5,323.5,1.349858807576
5.5,323.5,1.349858807576
6.5,323.5,1.349858807576
5,322,1.82211880039051
6,322,1.82211880039051
5,323,1.82211880039051
6,323,1.82211880039051
5.5,322.5,2.45960311115695
5.5,322.5,3.32011692273655
5.5,322.5,4.48168907033806
4,326,1.349858807576
4,328,1.349858807576
4,334,1.349858807576
4,342,1.349858807576
4,349,1.349858807576
4,351,1.349858807576
4,353,1.349858807576
4.5,357.5,1.349858807576
4.5,357.5,1.82211880039051
4.5,357.5,2.45960311115695
4.5,357.5,3.32011692273655
4.5,374.5,1.349858807576
4.5,374.5,1.82211880039051
4.5,374.5,2.45960311115695
4.5,374.5,3.32011692273655
4,380,1.349858807576
4.5,495.5,1.349858807576
5.5,495.5,1.349858807576
6.5,495.5,1.349858807576
7.5,495.5,1.349858807576
8.5,495.5,1.349858807576
9.5,495.5,1.349858807576
10.5,495.5,1.349858807576
11.5,495.5,1.349858807576
12.5,495.5,1.349858807576
13.5,495.5,1.349858807576
4.5,496.5,1.349858807576
5.5,496.5,1.349858807576
6.5,496.5,1.349858807576
7.5,496.5,1.349858807576
8.5,496.5,1.349858807576
9.5,496.5,1.349858807576
10.5,496.5,1.349858807576
11.5,496.5,1.349858807576
12.5,496.5,1.349858807576
13.5,496.5,1.349858807576
4.5,497.5,1.349858807576
5.5,497.5,1.349858807576
6.5,497.5,1.349858807576
7.5,497.5,1.349858807576
8.5,497.5,1.349858807576
9.5,497.5,1.349858807576
10.5,497.5,1.349858807576
11.5,497.5,1.349858807576
12.5,497.5,1.349858807576
13.5,497.5,1.349858807576
4.5,498.5,1.349858807576
5.5,498.5,1.349858807576
6.5,498.5,1.349858807576
7.5,498.5,1.349858807576
8.5,498.5,1.349858807576
9.5,498.5,1.349858807576
10.5,498.5,1.349858807576
11.5,498.5,1.349858807576
12.5,498.5,1.349858807576
13.5,498.5,1.349858807576
4.5,499.5,1.349858807576
5.5,499.5,1.349858807576
6.5,499.5,1.349858807576
7.5,499.5,1.349858807576
8.5,499.5,1.349858807576
9.5,499.5,1.349858807576
10.5,499.5,1.349858807576
11.5,499.5,1.349858807576
12.5,499.5,1.349858807576
13.5,499.5,1.349858807576
4.5,500.5,1.349858807576
